time,open,high,low,close,tick_volume,spread,real_volume
2024-10-16 12:00:00,2679.83,2682.73,2678.06,2680.16,3798,5,0
2024-10-16 13:00:00,2680.24,2680.91,2673.24,2674.33,3834,7,0
2024-10-16 14:00:00,2674.37,2680.63,2672.95,2678.34,3989,5,0
2024-10-16 15:00:00,2678.33,2681.93,2676.54,2681.74,4752,8,0
2024-10-16 16:00:00,2681.69,2685.24,2672.45,2675.08,5886,6,0
2024-10-16 17:00:00,2675.05,2681.38,2670.06,2672.16,5751,5,0
2024-10-16 18:00:00,2672.18,2675.68,2667.57,2669.98,4888,5,0
2024-10-16 19:00:00,2669.94,2674.27,2666.13,2674.18,3575,5,0
2024-10-16 20:00:00,2674.29,2676.31,2673.15,2675.27,2932,5,0
2024-10-16 21:00:00,2675.27,2676.71,2674.59,2674.97,2260,5,0
2024-10-16 22:00:00,2674.95,2675.06,2672.8,2674.84,2181,7,0
2024-10-16 23:00:00,2675.01,2675.01,2673.15,2673.64,858,12,0
2024-10-17 01:00:00,2673.91,2674.65,2673.24,2673.81,896,8,0
2024-10-17 02:00:00,2673.81,2674.72,2673.51,2674.11,924,11,0
2024-10-17 03:00:00,2674.18,2677.98,2674.11,2677.9,2781,11,0
2024-10-17 04:00:00,2677.9,2683.06,2676.51,2683.0,4935,10,0
2024-10-17 05:00:00,2683.09,2684.93,2678.89,2681.96,5101,13,0
2024-10-17 06:00:00,2681.95,2682.26,2674.5,2676.55,4552,11,0
2024-10-17 07:00:00,2676.61,2679.62,2676.41,2679.05,2701,13,0
2024-10-17 08:00:00,2679.08,2684.32,2678.05,2683.53,4365,13,0
2024-10-17 09:00:00,2683.56,2685.72,2680.1,2681.18,5247,7,0
2024-10-17 10:00:00,2681.2,2683.77,2678.99,2681.94,4380,8,0
2024-10-17 11:00:00,2681.96,2683.92,2680.03,2681.86,3587,5,0
2024-10-17 12:00:00,2681.85,2682.06,2676.93,2679.45,3508,11,0
2024-10-17 13:00:00,2679.38,2688.8,2679.01,2687.48,4078,12,0
2024-10-17 14:00:00,2687.46,2688.44,2680.73,2681.22,3853,5,0
2024-10-17 15:00:00,2681.15,2682.22,2673.15,2680.68,5593,5,0
2024-10-17 16:00:00,2680.69,2689.96,2678.01,2688.78,6095,5,0
2024-10-17 17:00:00,2688.97,2696.43,2684.71,2695.68,6091,5,0
2024-10-17 18:00:00,2695.69,2696.74,2687.5,2693.37,5411,5,0
2024-10-17 19:00:00,2693.42,2693.42,2683.97,2692.28,4459,8,0
2024-10-17 20:00:00,2692.37,2694.19,2690.51,2691.95,3382,5,0
2024-10-17 21:00:00,2691.95,2692.2,2689.19,2689.52,2603,8,0
2024-10-17 22:00:00,2689.55,2692.61,2688.91,2692.12,2009,11,0
2024-10-17 23:00:00,2692.02,2692.96,2691.01,2692.83,943,10,0
2024-10-18 01:00:00,2692.69,2693.3,2691.82,2692.68,707,8,0
2024-10-18 02:00:00,2692.69,2694.3,2692.28,2693.7,947,13,0
2024-10-18 03:00:00,2693.71,2695.87,2692.76,2692.95,2968,10,0
2024-10-18 04:00:00,2693.04,2706.74,2692.81,2704.65,5381,11,0
2024-10-18 05:00:00,2704.53,2711.95,2704.02,2708.18,5237,8,0
2024-10-18 06:00:00,2708.12,2710.84,2706.89,2709.98,3966,5,0
2024-10-18 07:00:00,2709.98,2711.42,2708.8,2710.19,2348,5,0
2024-10-18 08:00:00,2710.18,2714.07,2710.09,2711.4,4316,5,0
2024-10-18 09:00:00,2711.3,2711.6,2702.65,2707.45,5848,9,0
2024-10-18 10:00:00,2707.37,2709.11,2702.25,2702.25,4071,10,0
2024-10-18 11:00:00,2702.25,2706.31,2701.78,2706.31,3545,5,0
2024-10-18 12:00:00,2706.36,2713.21,2706.23,2711.43,4148,5,0
2024-10-18 13:00:00,2711.44,2713.2,2707.93,2712.55,3697,7,0
2024-10-18 14:00:00,2712.63,2713.14,2707.97,2709.76,4126,6,0
2024-10-18 15:00:00,2709.8,2716.97,2709.17,2709.5,4730,7,0
2024-10-18 16:00:00,2709.24,2715.73,2704.99,2713.62,6046,5,0
2024-10-18 17:00:00,2713.53,2720.11,2712.15,2717.41,5805,5,0
2024-10-18 18:00:00,2717.41,2719.17,2713.62,2714.83,4674,5,0
2024-10-18 19:00:00,2714.83,2718.92,2714.74,2717.6,3534,8,0
2024-10-18 20:00:00,2717.61,2720.03,2713.63,2715.91,3764,6,0
2024-10-18 21:00:00,2716.0,2721.31,2715.6,2720.25,3207,12,0
2024-10-18 22:00:00,2720.25,2720.48,2718.07,2719.7,2885,5,0
2024-10-18 23:00:00,2719.72,2722.6,2719.16,2721.91,1615,5,0
2024-10-21 01:00:00,2720.16,2723.81,2719.29,2723.58,2539,8,0
2024-10-21 02:00:00,2723.54,2725.02,2722.43,2723.49,2628,12,0
2024-10-21 03:00:00,2723.8,2725.84,2721.42,2721.61,3891,13,0
2024-10-21 04:00:00,2721.62,2729.24,2721.05,2726.43,5888,5,0
2024-10-21 05:00:00,2726.44,2731.42,2724.71,2730.77,4968,13,0
2024-10-21 06:00:00,2730.71,2732.82,2729.4,2731.52,3874,8,0
2024-10-21 07:00:00,2731.53,2731.98,2729.58,2730.35,2436,13,0
2024-10-21 08:00:00,2730.37,2730.37,2724.41,2724.81,4413,12,0
2024-10-21 09:00:00,2724.78,2730.63,2723.53,2730.31,4912,11,0
2024-10-21 10:00:00,2730.2,2732.5,2725.32,2730.36,4374,13,0
2024-10-21 11:00:00,2730.32,2733.13,2729.42,2731.39,4031,5,0
2024-10-21 12:00:00,2731.52,2736.91,2730.94,2734.5,4200,12,0
2024-10-21 13:00:00,2734.56,2734.91,2727.75,2733.38,4375,5,0
2024-10-21 14:00:00,2733.47,2738.1,2733.07,2734.39,4408,5,0
2024-10-21 15:00:00,2734.41,2739.82,2732.74,2738.53,5274,6,0
2024-10-21 16:00:00,2738.7,2740.56,2733.74,2739.08,5931,5,0
2024-10-21 17:00:00,2739.16,2739.45,2722.28,2725.17,6189,5,0
2024-10-21 18:00:00,2725.28,2727.12,2716.9,2720.3,5426,5,0
2024-10-21 19:00:00,2719.98,2724.04,2718.11,2723.45,3801,6,0
2024-10-21 20:00:00,2723.51,2725.62,2721.66,2722.86,3281,5,0
2024-10-21 21:00:00,2722.9,2723.26,2715.31,2716.32,2891,5,0
2024-10-21 22:00:00,2716.3,2720.94,2714.27,2719.92,3379,5,0
2024-10-21 23:00:00,2719.92,2720.95,2718.75,2719.5,1263,5,0
2024-10-22 01:00:00,2719.49,2721.64,2718.93,2720.71,1053,8,0
2024-10-22 02:00:00,2720.67,2722.61,2720.38,2721.41,1440,13,0
2024-10-22 03:00:00,2721.45,2725.21,2720.64,2724.82,3105,12,0
2024-10-22 04:00:00,2724.82,2730.3,2723.87,2728.11,5057,12,0
2024-10-22 05:00:00,2728.0,2730.63,2727.76,2728.83,4216,13,0
2024-10-22 06:00:00,2728.75,2733.11,2728.63,2731.03,3748,5,0
2024-10-22 07:00:00,2730.94,2736.02,2730.94,2734.73,3089,5,0
2024-10-22 08:00:00,2734.7,2735.13,2729.02,2730.37,3907,5,0
2024-10-22 09:00:00,2730.5,2737.14,2729.53,2735.06,4687,7,0
2024-10-22 10:00:00,2734.83,2736.24,2732.52,2733.62,3828,12,0
2024-10-22 11:00:00,2733.47,2738.36,2731.51,2734.9,3670,12,0
2024-10-22 12:00:00,2734.92,2736.08,2729.8,2731.46,3754,5,0
2024-10-22 13:00:00,2731.48,2739.38,2730.45,2738.97,4394,7,0
2024-10-22 14:00:00,2738.91,2739.26,2729.49,2731.85,4182,5,0
2024-10-22 15:00:00,2731.88,2738.08,2731.55,2736.23,5108,8,0
2024-10-22 16:00:00,2736.22,2742.02,2735.47,2735.84,5511,10,0
2024-10-22 17:00:00,2735.32,2743.2,2733.81,2741.88,5727,5,0
2024-10-22 18:00:00,2741.92,2744.19,2736.75,2737.54,5044,5,0
2024-10-22 19:00:00,2737.51,2745.58,2737.18,2745.36,4083,7,0
2024-10-22 20:00:00,2745.43,2748.33,2743.61,2746.68,4186,5,0
2024-10-22 21:00:00,2746.74,2747.26,2744.12,2744.64,2994,6,0
2024-10-22 22:00:00,2744.59,2748.86,2743.85,2748.38,2714,5,0
2024-10-22 23:00:00,2748.49,2748.81,2746.74,2748.81,1547,14,0
2024-10-23 01:00:00,2748.27,2748.27,2746.16,2747.25,703,7,0
2024-10-23 02:00:00,2747.26,2748.1,2745.88,2746.59,1087,12,0
2024-10-23 03:00:00,2746.64,2747.04,2744.8,2745.26,2952,13,0
2024-10-23 04:00:00,2745.15,2747.23,2737.89,2738.55,5217,5,0
2024-10-23 05:00:00,2738.48,2741.08,2737.89,2738.89,4583,12,0
2024-10-23 06:00:00,2738.79,2747.03,2738.26,2746.11,4082,12,0
2024-10-23 07:00:00,2746.19,2750.69,2745.39,2750.0,3345,8,0
2024-10-23 08:00:00,2749.99,2753.24,2748.86,2751.46,4258,7,0
2024-10-23 09:00:00,2751.43,2753.19,2748.08,2750.42,4759,13,0
2024-10-23 10:00:00,2750.44,2755.59,2749.26,2754.92,4131,6,0
2024-10-23 11:00:00,2754.92,2758.47,2754.67,2756.89,3891,10,0
2024-10-23 12:00:00,2757.02,2757.58,2749.84,2750.61,4547,6,0
2024-10-23 13:00:00,2750.57,2752.54,2749.75,2750.75,3473,9,0
2024-10-23 14:00:00,2750.73,2752.93,2749.2,2749.97,4018,7,0
2024-10-23 15:00:00,2749.96,2750.44,2740.77,2743.32,5495,5,0
2024-10-23 16:00:00,2743.37,2744.19,2731.65,2737.29,6315,5,0
2024-10-23 17:00:00,2737.35,2738.59,2716.47,2717.74,6417,5,0
2024-10-23 18:00:00,2717.83,2722.57,2708.78,2721.83,5662,5,0
2024-10-23 19:00:00,2721.77,2723.23,2718.52,2719.35,4250,5,0
2024-10-23 20:00:00,2719.34,2720.68,2713.78,2716.7,4017,10,0
2024-10-23 21:00:00,2716.59,2716.59,2712.03,2714.07,4205,6,0
2024-10-23 22:00:00,2714.08,2718.12,2713.22,2716.07,3106,6,0
2024-10-23 23:00:00,2716.38,2716.65,2714.09,2715.57,1518,5,0
2024-10-24 01:00:00,2715.39,2718.28,2715.09,2718.05,978,5,0
2024-10-24 02:00:00,2718.12,2721.9,2718.06,2721.33,1787,13,0
2024-10-24 03:00:00,2721.27,2721.43,2717.77,2721.29,3632,12,0
2024-10-24 04:00:00,2721.22,2726.64,2720.36,2723.76,5238,11,0
2024-10-24 05:00:00,2723.73,2724.51,2720.26,2723.37,4600,12,0
2024-10-24 06:00:00,2723.37,2724.07,2721.39,2722.9,3256,12,0
2024-10-24 07:00:00,2722.91,2727.02,2722.85,2726.54,2852,13,0
2024-10-24 08:00:00,2726.49,2729.79,2725.83,2728.98,3744,11,0
2024-10-24 09:00:00,2728.95,2736.5,2728.32,2735.22,4964,5,0
2024-10-24 10:00:00,2735.25,2737.08,2732.15,2733.55,4737,6,0
2024-10-24 11:00:00,2733.6,2737.89,2732.48,2736.87,4344,5,0
2024-10-24 12:00:00,2736.81,2739.1,2735.85,2736.51,3427,5,0
2024-10-24 13:00:00,2736.5,2739.14,2736.28,2736.87,3480,5,0
2024-10-24 14:00:00,2736.75,2739.62,2735.12,2738.56,4385,5,0
2024-10-24 15:00:00,2738.58,2741.59,2734.39,2739.08,5181,5,0
2024-10-24 16:00:00,2738.91,2743.19,2729.61,2733.54,5941,5,0
2024-10-24 17:00:00,2733.47,2736.09,2722.49,2732.41,6234,6,0
2024-10-24 18:00:00,2732.56,2734.34,2726.91,2731.09,5375,7,0
2024-10-24 19:00:00,2731.13,2735.46,2725.85,2733.52,4796,6,0
2024-10-24 20:00:00,2733.52,2737.01,2732.92,2735.33,3966,5,0
2024-10-24 21:00:00,2735.35,2737.68,2734.39,2735.58,3407,14,0
2024-10-24 22:00:00,2735.48,2736.77,2733.46,2736.77,2857,14,0
2024-10-24 23:00:00,2737.09,2737.09,2735.04,2735.84,1046,6,0
2024-10-25 01:00:00,2735.83,2736.03,2734.55,2734.63,957,8,0
2024-10-25 02:00:00,2734.64,2735.51,2733.64,2733.84,1092,5,0
2024-10-25 03:00:00,2733.89,2734.9,2731.3,2732.39,2915,14,0
2024-10-25 04:00:00,2732.46,2735.15,2729.84,2729.99,4922,13,0
2024-10-25 05:00:00,2730.02,2730.16,2726.2,2728.35,4249,13,0
2024-10-25 06:00:00,2728.34,2728.41,2724.42,2726.01,3355,13,0
2024-10-25 07:00:00,2726.05,2727.76,2723.87,2726.01,2854,14,0
2024-10-25 08:00:00,2726.06,2729.76,2726.03,2728.46,3866,14,0
2024-10-25 09:00:00,2728.52,2732.6,2724.95,2732.32,4827,9,0
2024-10-25 10:00:00,2732.2,2732.2,2725.83,2726.39,3987,6,0
2024-10-25 11:00:00,2726.33,2727.01,2718.85,2719.4,4118,6,0
2024-10-25 12:00:00,2719.4,2721.41,2717.02,2721.23,3949,13,0
2024-10-25 13:00:00,2721.29,2722.67,2717.25,2722.28,3574,5,0
2024-10-25 14:00:00,2722.25,2729.36,2721.24,2724.2,4391,10,0
2024-10-25 15:00:00,2724.21,2732.52,2723.28,2731.49,4446,5,0
2024-10-25 16:00:00,2731.58,2732.1,2725.22,2727.6,5796,9,0
2024-10-25 17:00:00,2726.91,2740.58,2726.59,2738.5,5973,5,0
2024-10-25 18:00:00,2738.5,2742.01,2736.46,2737.11,4897,5,0
2024-10-25 19:00:00,2737.05,2739.34,2733.99,2739.19,3956,14,0
2024-10-25 20:00:00,2739.18,2745.05,2738.72,2744.29,3500,5,0
2024-10-25 21:00:00,2744.28,2744.72,2741.27,2742.08,2789,5,0
2024-10-25 22:00:00,2742.06,2744.44,2740.38,2742.55,2844,5,0
2024-10-25 23:00:00,2742.63,2747.55,2742.45,2747.39,1620,5,0
2024-10-28 00:00:00,2732.7,2736.15,2730.19,2734.49,4847,6,0
2024-10-28 01:00:00,2734.47,2740.17,2734.47,2735.78,2998,10,0
2024-10-28 02:00:00,2735.76,2736.3,2732.24,2732.45,3237,14,0
2024-10-28 03:00:00,2732.33,2732.95,2724.72,2732.26,5215,11,0
2024-10-28 04:00:00,2732.34,2735.59,2730.72,2734.11,3799,14,0
2024-10-28 05:00:00,2734.14,2734.66,2729.67,2729.68,3292,14,0
2024-10-28 06:00:00,2729.69,2733.37,2729.08,2733.0,2287,13,0
2024-10-28 07:00:00,2733.0,2738.81,2731.15,2738.42,3559,13,0
2024-10-28 08:00:00,2738.44,2744.55,2737.52,2740.58,4458,12,0
2024-10-28 09:00:00,2740.72,2743.66,2735.77,2738.89,3860,5,0
2024-10-28 10:00:00,2739.05,2740.83,2731.25,2731.96,4074,10,0
2024-10-28 11:00:00,2731.89,2734.03,2728.5,2729.3,3710,8,0
2024-10-28 12:00:00,2729.1,2733.3,2727.89,2732.14,3524,7,0
2024-10-28 13:00:00,2732.14,2732.84,2729.73,2732.25,3035,9,0
2024-10-28 14:00:00,2732.18,2734.84,2730.19,2734.38,4275,14,0
2024-10-28 15:00:00,2734.23,2743.39,2732.83,2740.93,5784,10,0
2024-10-28 16:00:00,2740.84,2745.92,2738.95,2744.23,5275,8,0
2024-10-28 17:00:00,2744.5,2744.5,2739.69,2740.78,5280,14,0
2024-10-28 18:00:00,2740.69,2744.96,2740.03,2742.7,4218,5,0
2024-10-28 19:00:00,2742.72,2744.9,2740.32,2743.32,3581,10,0
2024-10-28 20:00:00,2743.33,2743.39,2740.15,2741.83,3132,14,0
2024-10-28 21:00:00,2741.85,2743.5,2740.29,2742.5,2795,6,0
2024-10-28 22:00:00,2742.47,2743.05,2741.32,2742.24,1187,6,0
2024-10-29 00:00:00,2741.97,2742.31,2739.8,2742.07,1317,5,0
2024-10-29 01:00:00,2742.07,2744.39,2741.19,2744.39,1595,11,0
2024-10-29 02:00:00,2744.36,2746.82,2743.22,2745.8,2645,14,0
